vehicle_id,vin_code,registration_id,vehicle_make,vehicle_model,vehicle_variant,vehicle_valuation,vehicle_age,vehicle_mfg_year,vehicle_reg_date,rto_details,vehicle_body_type,vehicle_engine_fuel_type,vehicle_engine_capacity,safety_flag_driver_airbag,safety_flag_passenger_airbag,safety_flag_side_airbag,safety_flag_abs,security_features_flag,kilometers_driven,usage_type,prev_damage_desc,modification_desc,vehicle_transfer_date
VEH-11326,RPH24J84I540146042,DL62D6844,MARUTI,BALENO HATCHBACK,Zeta 1.2,900000.0,0,2025,2025-07-20,Ma-NAG,Hatchback,Petrol,1197,1,1,0,1,1,76698,Private,,,
VEH-11327,PPC16N63Y994117314,RJ16D5528,HYUNDAI,CRETA,1.4 E Plus,739440.12,11,2014,2014-09-03,De-GUR,SUV,Diesel,1582,1,0,0,0,0,108691,Private,,,
VEH-11328,QVR13A03E905418191,WB15A4792,MARUTI,ERTIGA,1.5 VXI CNG,693274.35,9,2016,2016-04-27,Ta-CHE,MUV,CNG,1462,0,1,0,1,1,18729,Private,Dent on door,,
VEH-11329,FOU07V61D432409680,GJ75A2074,MARUTI,BALENO HATCHBACK,Delta 1.2,588073.51,6,2019,2019-08-22,De-GUR,Hatchback,Petrol,1197,0,1,1,0,1,57384,Private,Minor scratches,Body kit,2021-11-14
VEH-11330,QQX68O55Y949692891,MH05C3262,HONDA,AMAZE,1.2 SMT i-VTEC,665000.0,1,2024,2024-03-05,We-KOL,Sedan,Petrol,1199,1,0,1,1,1,118438,Private,Minor scratches,,
VEH-11331,RYU95U88I858466604,GJ47B8347,MARUTI,VITARA BREZZA,VXI,1000000.0,0,2025,2025-01-02,Ma-NAG,SUV,Petrol,1462,1,1,0,1,0,136707,Private,Dent on door,,
VEH-11332,QYA30L53D350554428,RJ68C9268,MARUTI,ALTO 800,LXI,239494.78,10,2015,2015-09-26,We-KOL,Hatchback,Petrol,796,1,0,0,1,1,15238,Private,,,
VEH-11333,YNM45T56H361967738,RJ42B1826,HYUNDAI,CRETA,1.4 E Plus,907838.48,7,2018,2018-01-07,Ma-PUN,SUV,Diesel,1582,0,0,0,0,1,46160,Private,Dent on door,Body kit,
VEH-11334,BTI28E93Q296151135,GJ96D3175,MARUTI,SWIFT DZIRE,VDI,692330.31,4,2021,2021-04-28,Ta-MAD,Sedan,Diesel,1248,1,1,0,1,0,57818,Private,Dent on door,Body kit,
VEH-11335,HMG85U81Q097552420,UP06B9978,HYUNDAI,CRETA,1.4 E Plus,702468.11,12,2013,2013-01-04,Ka-MYS,SUV,Diesel,1582,1,0,1,0,1,18675,Private,,,
VEH-11336,YSY60I58R064310226,TN91B3749,MARUTI,ALTO 800,LXI,205336.83,13,2012,2012-07-22,De-NOI,Hatchback,Petrol,796,0,1,0,1,1,140632,Private,Dent on door,Alloy wheels,
VEH-11337,DMP66G19W447850292,KA68B3827,MARUTI,SWIFT,1.2 VXi BS IV,431223.28,8,2017,2017-08-23,We-HOW,Hatchback,Petrol,1197,0,1,0,1,1,79974,Private,Dent on door,Alloy wheels,
VEH-11338,HNR38T71P712746464,GJ24C6994,MARUTI,VITARA BREZZA,ZDI PLUS,718484.33,10,2015,2015-12-18,Ka-BAN,SUV,Diesel,1248,1,1,1,1,1,123985,Private,Minor scratches,Body kit,
VEH-11339,QRO70F68I321949395,WB52A8008,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 GX AT 7 STR,1779696.16,5,2020,2020-06-10,We-KOL,MUV,Diesel,2755,0,0,0,0,1,29051,Private,,,
VEH-11340,KPY69B51C649980251,KA58D2374,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,341372.49,14,2011,2011-12-26,Ma-MUM,Hatchback,Petrol,1197,0,0,0,0,1,138986,Private,Minor scratches,,
VEH-11341,BVO29T50Z811870821,DL02A5409,MARUTI,SWIFT,1.2 VXi BS IV,301139.3,15,2010,2010-01-27,Ma-MUM,Hatchback,Petrol,1197,0,0,0,1,0,124422,Commercial,Minor scratches,Body kit,2011-11-18
VEH-11342,FUE94W52F398491212,TN21B6396,MARUTI,WAGON R,1.0 VXI,488703.75,4,2021,2021-10-21,Ta-MAD,Hatchback,Petrol,998,0,1,0,1,1,35232,Private,,Alloy wheels,
VEH-11343,XJX51C02U774082832,TN59C5454,MARUTI,WAGON R,1.0 VXI,541500.0,2,2023,2023-10-24,De-NEW,Hatchback,Petrol,998,0,1,1,1,1,118583,Private,,,
VEH-11344,DTC05N17Z109791501,DL30C2225,MARUTI,BALENO HATCHBACK,Zeta 1.2,696402.84,5,2020,2020-08-24,Ma-MUM,Hatchback,Petrol,1197,0,0,0,1,0,40928,Private,,Alloy wheels,
VEH-11345,LUR53P55H922054082,TN26A8011,MARUTI,SWIFT,1.2 VXi BS IV,453919.24,7,2018,2018-10-19,Ta-MAD,Hatchback,Petrol,1197,0,1,1,1,0,46099,Private,Minor scratches,,
VEH-11346,TPP77Y06Z396899954,RJ13B6428,MARUTI,DZIRE,VXI,722000.0,2,2023,2023-11-23,Ka-BAN,Sedan,Petrol,1197,1,1,0,0,1,27063,Private,,,
VEH-11347,KAD28V25R360737008,GJ32C6126,MARUTI,SWIFT,VDI (DIESEL),558669.84,7,2018,2018-07-20,We-KOL,Hatchback,Diesel,1248,0,0,0,0,1,3348,Private,Dent on door,Body kit,2020-03-29
VEH-11348,ZSF33B20L103280694,GJ08A1917,MARUTI,DZIRE,VXI,685900.0,3,2022,2022-03-03,De-NOI,Sedan,Petrol,1197,0,1,0,1,0,85369,Commercial,,Alloy wheels,
VEH-11349,TYF36F39Q570859080,KA41D9862,HYUNDAI,CRETA,1.4 E Plus,739440.12,11,2014,2014-11-19,Ma-NAG,SUV,Diesel,1582,1,1,0,1,1,77848,Private,Dent on door,Alloy wheels,
VEH-11350,WDQ96L82M427699779,MH32B3918,MARUTI,VITARA BREZZA,VDI,947625.0,2,2023,2023-08-10,Ta-MAD,SUV,Diesel,1248,1,1,0,1,0,4312,Private,Dent on door,Body kit,2026-01-06
VEH-11351,KYW02R35D076651630,GJ03D9408,MARUTI,BALENO HATCHBACK,Zeta 1.2,812250.0,2,2023,2023-06-20,We-HOW,Hatchback,Petrol,1197,1,1,0,0,1,89601,Commercial,Dent on door,,
VEH-11352,BQK29B31X220317630,MH71A6527,MARUTI,ALTO 800,LXI,216144.04,12,2013,2013-09-26,We-KOL,Hatchback,Petrol,796,1,0,0,1,0,58873,Private,,Alloy wheels,2015-02-10
VEH-11353,MMF75S83K755799589,RJ19D2463,MARUTI,BALENO HATCHBACK,Delta 1.2,760000.0,1,2024,2024-03-17,De-GUR,Hatchback,Petrol,1197,0,0,0,0,0,24930,Private,,,
VEH-11354,WFY57S47R714371452,GJ62B3089,MARUTI,BALENO HATCHBACK,Delta 1.2,800000.0,0,2025,2025-12-22,Ta-COI,Hatchback,Petrol,1197,1,1,1,1,1,129601,Private,,,
VEH-11355,WST06I38C295444452,DL51B2029,MARUTI,VITARA BREZZA,VDI,628673.79,10,2015,2015-06-02,We-KOL,SUV,Diesel,1248,1,1,0,1,0,58969,Private,,,
VEH-11356,XXT28G27X368104062,UP94B5253,MARUTI,BALENO HATCHBACK,Zeta 1.2,438907.48,14,2011,2011-05-12,Ka-MYS,Hatchback,Petrol,1197,0,1,0,1,0,25073,Private,,,
VEH-11357,IKT57F77A945634478,WB53C9991,MARUTI,ALTO 800,LXI,185316.49,15,2010,2010-03-10,Ma-MUM,Hatchback,Petrol,796,0,1,1,0,1,94617,Private,Dent on door,Alloy wheels,
VEH-11358,BPD78Y33U424841655,WB87B8798,MARUTI,BALENO HATCHBACK,Delta 1.2,455040.07,11,2014,2014-09-28,Ta-COI,Hatchback,Petrol,1197,1,0,0,0,0,55246,Commercial,Dent on door,Body kit,2017-05-17
VEH-11359,IIR68E85W504239149,UP10D3872,MARUTI,ALTO 800,LXI,227520.04,11,2014,2014-06-07,Ka-MYS,Hatchback,Petrol,796,1,1,0,1,0,60593,Private,,Body kit,
VEH-11360,TBO60H22V427887058,MH13C2848,MARUTI,VITARA BREZZA,VXI,598736.94,10,2015,2015-08-03,De-NOI,SUV,Petrol,1462,1,0,0,1,0,9583,Private,,,
VEH-11361,DWL90J66K442868222,DL58D4036,MARUTI,SWIFT,VXI,324303.86,15,2010,2010-01-03,We-KOL,Hatchback,Petrol,1197,0,0,0,1,1,81521,Private,Dent on door,,
VEH-11362,CIY20M07W103719824,UP93A4150,HYUNDAI,CRETA,1.5 E DIESEL,816007.13,8,2017,2017-06-22,De-GUR,SUV,Diesel,1493,1,1,1,1,1,136132,Private,,,
VEH-11363,FED00Y77X962108109,DL94A1435,HONDA,AMAZE,1.2 VXMT i-VTEC,980000.0,0,2025,2025-12-15,Ma-PUN,Sedan,Petrol,1199,1,1,0,1,1,48123,Private,Dent on door,Alloy wheels,
VEH-11364,JMI16Y43F785550903,UP83A8705,HONDA,AMAZE,1.2 SMT i-VTEC,419115.86,10,2015,2015-12-15,We-HOW,Sedan,Petrol,1199,0,1,0,1,1,39391,Private,,Body kit,
VEH-11365,NET80L92H977817521,RJ30C8534,HYUNDAI,VENUE,1.2 S PETROL,767125.0,2,2023,2023-02-17,Ta-COI,SUV,Petrol,1197,0,1,0,1,1,141944,Private,,Alloy wheels,
VEH-11366,DZO85F97V403448170,KA39C4198,HONDA,AMAZE,1.2 VXMT i-VTEC,617644.42,9,2016,2016-03-18,Ta-CHE,Sedan,Petrol,1199,0,1,0,0,0,24217,Private,,,
VEH-11367,NLO84S27I244081610,RJ08D1570,MARUTI,ERTIGA,1.5 VXI CNG,895956.87,4,2021,2021-07-17,Ta-MAD,MUV,CNG,1462,1,0,1,1,0,20297,Private,Minor scratches,Body kit,
VEH-11368,ZZI40M24I908902719,WB99B8155,MARUTI,VITARA BREZZA,VDI,486455.79,15,2010,2010-02-27,Ma-NAG,SUV,Diesel,1248,1,1,0,0,0,43630,Private,Minor scratches,,2011-10-13
VEH-11369,MTW50I67I707659000,TN42D6465,MARUTI,SWIFT,VXI,665000.0,1,2024,2024-09-24,Ta-COI,Hatchback,Petrol,1197,1,0,0,1,0,82666,Private,Dent on door,Alloy wheels,
VEH-11370,FSA97W25C137470763,MH97A4527,MARUTI,DZIRE,VXI,530736.35,8,2017,2017-06-07,Ma-MUM,Sedan,Petrol,1197,0,1,0,0,0,115401,Private,,,2019-06-08
VEH-11371,URP95F65H398087887,RJ15B3207,HONDA,AMAZE,VX PETROL,503075.24,13,2012,2012-04-16,Ma-NAG,Sedan,Petrol,1199,1,0,0,1,1,78846,Private,,,
VEH-11372,BDF75U73E941977740,DL68B4312,MARUTI,BALENO HATCHBACK,Zeta 1.2,696402.84,5,2020,2020-04-13,Ka-BAN,Hatchback,Petrol,1197,0,0,1,1,0,29840,Private,,,2022-02-03
VEH-11373,CHD65M44M339747125,DL35D5313,HYUNDAI,CRETA,1.5 E DIESEL,736446.44,10,2015,2015-04-18,Ma-MUM,SUV,Diesel,1493,0,1,0,1,0,132468,Private,Minor scratches,Body kit,2017-08-12
VEH-11374,VHQ09P53Z225443719,DL17A5837,HONDA,AMAZE,1.2 SMT i-VTEC,488836.11,7,2018,2018-03-26,Ka-BAN,Sedan,Petrol,1199,0,0,0,0,1,100203,Private,Dent on door,Alloy wheels,
VEH-11375,XZB06Y43N376792088,GJ11A1811,MARUTI,DZIRE,VXI,722000.0,2,2023,2023-01-09,We-HOW,Sedan,Petrol,1197,0,1,0,0,1,46399,Private,,,2025-02-03
VEH-11376,UQM35C10Y254303104,GJ15D1267,MARUTI,BALENO HATCHBACK,Delta 1.2,558669.84,7,2018,2018-02-21,We-KOL,Hatchback,Petrol,1197,1,0,0,0,1,105782,Private,,Alloy wheels,
VEH-11377,UYD57H28L056906080,TN94D2244,MARUTI,ALTO,K10 VXI,282338.15,13,2012,2012-10-20,Ma-NAG,Hatchback,Petrol,998,0,1,0,1,0,19369,Private,Dent on door,,
VEH-11378,EYD81U93X737724782,RJ15C6238,HYUNDAI,VENUE,1.2 S PETROL,850000.0,0,2025,2025-04-14,Ma-MUM,SUV,Petrol,1197,0,0,0,0,1,124865,Private,,,
VEH-11379,CBJ88X40F058393559,GJ97D5556,HONDA,CITY,1.5 V MT,1087936.0,6,2019,2019-09-07,Ka-BAN,Sedan,Petrol,1498,0,1,0,1,1,133589,Private,,Alloy wheels,
VEH-11380,XRF00D72P698721398,TN03B8711,MARUTI,ALTO 800,LXI,185316.49,15,2010,2010-02-21,De-NOI,Hatchback,Petrol,796,1,0,0,1,1,138219,Commercial,,Body kit,
VEH-11381,TSY17I15J813564334,WB60C6224,MARUTI,WAGON R,1.0 VXI,341280.06,11,2014,2014-02-10,Ta-MAD,Hatchback,Petrol,998,0,0,0,1,1,34297,Private,Dent on door,Body kit,
VEH-11382,DHE12T73A839157463,WB44C1190,MARUTI,ALTO,K10 VXI,297198.05,12,2013,2013-04-03,We-KOL,Hatchback,Petrol,998,1,0,0,1,1,148434,Private,,,
VEH-11383,MNU19K96Z528991687,KA21B3190,MARUTI,SWIFT,VXI,398160.06,11,2014,2014-07-11,Ka-MYS,Hatchback,Petrol,1197,1,1,0,1,0,131450,Private,Dent on door,,
VEH-11384,QJG90T93Y761573971,TN24D9666,MARUTI,ALTO 800,LXI,265368.17,8,2017,2017-02-10,Ka-MYS,Hatchback,Petrol,796,0,0,0,1,0,141299,Private,Minor scratches,Alloy wheels,
VEH-11385,YKS73G30G832860883,RJ54C8798,MARUTI,WAGON R,1.0 LXI CNG,316988.74,14,2011,2011-04-01,Ta-COI,Hatchback,CNG,998,0,0,0,0,1,126796,Commercial,,Body kit,
VEH-11386,PXY84F22L488073451,UP61C6278,MARUTI,ALTO,K10 VXI,346637.18,9,2016,2016-03-02,Ma-MUM,Hatchback,Petrol,998,1,1,0,0,0,42103,Private,Minor scratches,,
VEH-11387,BVX03D84N201752284,WB44A7977,HONDA,AMAZE,1.2 VXMT i-VTEC,840227.5,3,2022,2022-01-12,Ma-PUN,Sedan,Petrol,1199,0,1,1,0,1,134286,Private,Dent on door,Alloy wheels,
VEH-11388,HXS66K98G012719141,GJ39A1211,HONDA,CITY,1.5 V MT,1268915.0,3,2022,2022-06-24,De-NEW,Sedan,Petrol,1498,1,0,1,0,0,16576,Private,,Body kit,
VEH-11389,GIJ60R98V459447025,MH81B8760,MARUTI,SWIFT,VDI (DIESEL),530736.35,8,2017,2017-11-22,Ma-PUN,Hatchback,Diesel,1248,1,1,1,1,1,31058,Private,,Body kit,2019-08-18
VEH-11390,NMC58M62O627736364,WB41A8758,MARUTI,VITARA BREZZA,VDI,947625.0,2,2023,2023-01-22,Ta-CHE,SUV,Diesel,1248,1,0,1,1,1,131068,Private,,Alloy wheels,
VEH-11391,QHT04W91X579298701,GJ76D5901,HONDA,AMAZE,1.2 VXMT i-VTEC,684370.55,7,2018,2018-01-22,Ta-CHE,Sedan,Petrol,1199,0,0,0,1,0,35235,Private,Minor scratches,,
VEH-11392,ZLR96S59Q683460755,WB08A3521,MAHINDRA,SCORPIO,S5 2WD 7STR,694936.85,15,2010,2010-07-17,We-KOL,SUV,Diesel,2184,1,0,0,1,1,143750,Private,,,
VEH-11393,WOZ37R83B108891443,GJ72A9143,MARUTI,ALTO 800,LXI,265368.17,8,2017,2017-07-24,Ma-NAG,Hatchback,Petrol,796,0,0,0,1,0,41385,Private,,,
VEH-11394,TMC81H38K010232486,KA11C4805,MARUTI,VITARA BREZZA,VDI,733254.16,7,2018,2018-01-03,Ta-MAD,SUV,Diesel,1248,1,1,0,0,1,112898,Private,Dent on door,,
VEH-11395,BPR39Y67E294058680,UP26C6317,MARUTI,ERTIGA,1.5 VXI CNG,808601.08,6,2019,2019-07-19,Ta-COI,MUV,CNG,1462,0,0,1,0,1,91213,Private,,Alloy wheels,
VEH-11396,YIY46C34U496287454,RJ82C9766,MARUTI,ALTO 800,LXI,227520.04,11,2014,2014-10-15,Ma-MUM,Hatchback,Petrol,796,1,1,0,0,0,4068,Private,Dent on door,,
VEH-11397,APC30W58L954719566,TN64B6649,MARUTI,ALTO 800,LXI,380000.0,1,2024,2024-06-25,Ta-COI,Hatchback,Petrol,796,1,1,0,1,0,21958,Private,,,
VEH-11398,ANC62G57N441043410,KA36C3887,MARUTI,VITARA BREZZA,ZDI PLUS,756299.29,9,2016,2016-03-13,We-KOL,SUV,Diesel,1248,0,1,1,1,0,76682,Private,Minor scratches,Alloy wheels,
VEH-11399,ZGS69V54W572370417,WB53C2996,HYUNDAI,CRETA,1.5 E DIESEL,1001842.69,4,2021,2021-09-18,Ma-MUM,SUV,Diesel,1493,1,1,1,1,1,132401,Private,,,
VEH-11400,DOF72M98A366836880,UP88A6231,MARUTI,SWIFT DZIRE,VDI,728768.75,3,2022,2022-10-11,Ta-CHE,Sedan,Diesel,1248,1,0,0,1,0,113819,Private,Dent on door,Alloy wheels,2024-07-21
VEH-11401,KRU00L28G384793751,RJ88A2026,MARUTI,BALENO HATCHBACK,Zeta 1.2,538863.25,10,2015,2015-06-08,Ka-BAN,Hatchback,Petrol,1197,0,1,0,1,1,107968,Private,,Alloy wheels,
VEH-11402,QDJ94B31U851218591,WB39A6763,HONDA,AMAZE,1.2 VXMT i-VTEC,720390.05,6,2019,2019-08-19,We-HOW,Sedan,Petrol,1199,0,1,0,1,0,52193,Commercial,Dent on door,Body kit,
VEH-11403,EBJ60X45S179296077,RJ08B1437,MARUTI,WAGON R,1.0 LXI CNG,650000.0,0,2025,2025-09-11,We-KOL,Hatchback,CNG,998,0,1,0,1,0,16158,Private,Minor scratches,,
VEH-11404,BKE69G63U060684676,KA78D3820,MARUTI,WAGON R,1.0 VXI,570000.0,1,2024,2024-03-13,We-KOL,Hatchback,Petrol,998,0,1,1,1,0,119085,Private,Dent on door,,
VEH-11405,IVE49D17I916236115,UP21C3615,HYUNDAI,VENUE,1.2 S PETROL,483480.08,11,2014,2014-07-07,Ta-MAD,SUV,Petrol,1197,1,0,0,1,1,15660,Private,Dent on door,,
VEH-11406,DBJ75Z09N618783915,TN84B5788,MARUTI,ERTIGA,1.5 VXI CNG,1045000.0,1,2024,2024-02-24,De-NEW,MUV,CNG,1462,0,0,0,1,0,10958,Private,Dent on door,,
VEH-11407,HZF11J61P201064894,RJ01A3439,MARUTI,WAGON R,1.0 LXI CNG,617500.0,1,2024,2024-06-04,Ka-BAN,Hatchback,CNG,998,1,1,0,1,0,128709,Private,Minor scratches,,2026-10-16
VEH-11408,QJX57S03V677279480,WB82B4689,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,577600.0,2,2023,2023-05-27,De-NOI,Hatchback,Petrol,1197,1,0,0,0,1,144505,Commercial,Dent on door,,2026-01-08
VEH-11409,XGA28F87C008032886,WB73A7483,HONDA,AMAZE,1.2 SMT i-VTEC,359339.46,13,2012,2012-09-01,Ta-CHE,Sedan,Petrol,1199,1,1,0,0,1,126461,Private,Minor scratches,,
VEH-11410,IMP74V82I833407728,WB03D5011,MARUTI,VITARA BREZZA,ZDI PLUS,1028850.0,3,2022,2022-10-23,Ka-BAN,SUV,Diesel,1248,0,1,0,1,0,88387,Private,,Alloy wheels,
VEH-11411,FMQ97P38N293625474,DL68B2722,MARUTI,VITARA BREZZA,VXI,698337.3,7,2018,2018-12-14,Ma-PUN,SUV,Petrol,1462,0,0,1,0,1,136606,Private,,Alloy wheels,2020-04-21
VEH-11412,LQQ11X43T888355632,WB73C1996,HYUNDAI,CRETA,1.5 E DIESEL,951750.55,5,2020,2020-04-23,Ka-BAN,SUV,Diesel,1493,0,0,0,1,1,80895,Private,Minor scratches,Body kit,
VEH-11413,RGT94T49S762685080,WB50D7542,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,345830.46,12,2013,2013-07-22,Ka-BAN,Hatchback,Petrol,1197,0,1,0,0,1,8566,Private,,,
VEH-11414,VBJ47Y54Q759326872,MH31C4093,MARUTI,SWIFT,1.2 VXi BS IV,529429.06,4,2021,2021-11-14,De-NOI,Hatchback,Petrol,1197,1,0,1,1,0,87323,Private,Dent on door,,
VEH-11415,DHT68Z66R202577135,UP81A4906,HONDA,AMAZE,1.2 VXMT i-VTEC,503075.24,13,2012,2012-07-12,We-HOW,Sedan,Petrol,1199,1,1,0,0,0,119132,Private,,Body kit,
VEH-11416,OAP57M52L133163693,MH58A4522,MARUTI,VITARA BREZZA,ZDI PLUS,718484.33,10,2015,2015-07-13,Ka-MYS,SUV,Diesel,1248,0,0,0,1,1,7762,Private,Minor scratches,Alloy wheels,2017-09-26
VEH-11417,BFY33B40D011375532,DL78C6187,MARUTI,WAGON R,1.0 LXI CNG,389179.01,10,2015,2015-09-14,Ma-PUN,Hatchback,CNG,998,1,0,0,0,0,42390,Private,,Body kit,
VEH-11418,JJY72Q43H647304910,TN16C2137,MARUTI,BALENO HATCHBACK,Delta 1.2,619024.75,5,2020,2020-09-23,Ma-MUM,Hatchback,Petrol,1197,0,0,0,0,0,88240,Private,,Body kit,
VEH-11419,ABO08S80I703824161,TN85C8712,MARUTI,BALENO HATCHBACK,Zeta 1.2,597078.39,8,2017,2017-05-16,De-NEW,Hatchback,Petrol,1197,0,0,1,1,0,102457,Private,Dent on door,,
VEH-11420,DNU47W33S606033227,WB92A7972,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,296506.39,15,2010,2010-05-14,Ka-MYS,Hatchback,Petrol,1197,1,0,0,1,0,142471,Private,Dent on door,,
VEH-11421,DVO70O58C028452024,MH66B7274,MARUTI,BALENO HATCHBACK,Delta 1.2,800000.0,0,2025,2025-08-07,De-NEW,Hatchback,Petrol,1197,1,1,0,0,1,47093,Private,Minor scratches,Body kit,
VEH-11422,DAI16A44C911014296,KA22B1106,MARUTI,ERTIGA,1.5 VXI CNG,1045000.0,1,2024,2024-10-06,Ta-CHE,MUV,CNG,1462,0,1,1,0,1,104444,Commercial,Minor scratches,Alloy wheels,2027-01-15
VEH-11423,NNH25D51B440533377,TN10D6640,MARUTI,ALTO 800,LXI,185316.49,15,2010,2010-05-26,Ta-CHE,Hatchback,Petrol,796,0,1,0,0,1,33242,Private,,,
VEH-11424,YFI79E81R236808584,DL04D7959,MARUTI,ALTO 800,LXI,185316.49,15,2010,2010-08-06,We-HOW,Hatchback,Petrol,796,1,1,0,1,0,115469,Private,Dent on door,Body kit,2012-05-21
VEH-11425,DFB90V01I276663841,WB77D3948,MARUTI,SWIFT DZIRE,VDI,692330.31,4,2021,2021-07-27,De-NEW,Sedan,Diesel,1248,0,1,0,1,1,71833,Private,Dent on door,Alloy wheels,
VEH-11426,DWM19I91G129246099,KA50A5838,MARUTI,VITARA BREZZA,ZDI PLUS,648432.11,12,2013,2013-09-09,Ka-BAN,SUV,Diesel,1248,0,0,1,0,1,104798,Private,Minor scratches,Alloy wheels,
VEH-11427,UPT84P39J994036835,UP35D1112,HONDA,CITY,1.5 V MT,932769.13,9,2016,2016-01-06,Ma-MUM,Sedan,Petrol,1498,0,0,1,1,0,136261,Private,Minor scratches,,
VEH-11428,WVC69V38I520755089,GJ75C5604,HYUNDAI,CRETA,1.5 E DIESEL,858954.87,7,2018,2018-06-10,Ka-BAN,SUV,Diesel,1493,0,1,0,1,1,112853,Private,Minor scratches,Body kit,2020-09-07
VEH-11429,OIV38O65C143224994,GJ85D4896,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,419115.86,10,2015,2015-05-23,Ka-BAN,Hatchback,Petrol,1197,0,0,0,1,1,17786,Commercial,,Alloy wheels,
VEH-11430,NED00L65U273903524,DL56D5773,MARUTI,DZIRE,VXI,504199.53,9,2016,2016-04-19,Ka-MYS,Sedan,Petrol,1197,1,0,0,1,1,129240,Private,Dent on door,,
VEH-11431,EOX03X27C767574692,WB93B9445,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,570154.37,4,2021,2021-02-16,We-KOL,Hatchback,Petrol,1197,1,0,1,1,1,141966,Private,Minor scratches,,
VEH-11432,NFC93T09G037201786,MH87A6164,MARUTI,WAGON R,1.0 VXI,277974.74,15,2010,2010-08-18,We-HOW,Hatchback,Petrol,998,1,1,1,0,1,27321,Private,,,2012-01-08
VEH-11433,DLX91P35Q999419672,GJ72D9269,MARUTI,SWIFT,VDI (DIESEL),760000.0,1,2024,2024-09-21,Ta-COI,Hatchback,Diesel,1248,1,0,1,1,1,68306,Private,Dent on door,Alloy wheels,
VEH-11434,KBJ64E19D791464693,DL50C6786,HONDA,AMAZE,1.2 SMT i-VTEC,488836.11,7,2018,2018-07-03,Ma-PUN,Sedan,Petrol,1199,0,1,0,1,0,135425,Private,Dent on door,Body kit,
VEH-11435,CIW32P54P661923046,WB54B4645,HYUNDAI,CRETA,1.4 E Plus,1058858.12,4,2021,2021-01-08,We-KOL,SUV,Diesel,1582,0,1,1,1,0,55284,Private,Minor scratches,Alloy wheels,
VEH-11436,DGC02Y16X024224256,GJ33B5430,HONDA,CITY,1.5 V MT,685671.02,15,2010,2010-11-07,Ma-NAG,Sedan,Petrol,1498,1,1,0,1,0,13702,Private,,Body kit,
VEH-11437,GEM93F09M408806820,TN11C4525,HYUNDAI,VENUE,1.2 S PETROL,459306.07,12,2013,2013-06-25,Ka-MYS,SUV,Petrol,1197,0,0,1,1,0,3083,Private,Minor scratches,Alloy wheels,2015-10-17
VEH-11438,NHO53R96G172744613,WB12B7695,MARUTI,WAGON R,1.0 VXI,570000.0,1,2024,2024-10-23,Ka-BAN,Hatchback,Petrol,998,0,1,1,1,1,57160,Private,Dent on door,Body kit,
VEH-11439,ZBQ10C54W974021345,RJ32D6736,MARUTI,ALTO 800,LXI,239494.78,10,2015,2015-10-03,Ka-MYS,Hatchback,Petrol,796,0,1,0,1,0,34287,Private,,Alloy wheels,
VEH-11440,TGK81Z16T226212923,UP85A3317,MARUTI,ALTO,K10 VXI,404300.54,6,2019,2019-07-03,We-HOW,Hatchback,Petrol,998,1,1,0,1,1,118484,Private,,Body kit,
VEH-11441,OMF09X40F050443130,UP33C1381,MARUTI,ALTO 800,LXI,265368.17,8,2017,2017-09-05,Ka-BAN,Hatchback,Petrol,796,1,0,0,1,1,16624,Private,Minor scratches,Body kit,
VEH-11442,LLE00Z92H453352587,RJ23B2069,HONDA,AMAZE,1.2 SMT i-VTEC,541646.66,5,2020,2020-02-20,Ka-BAN,Sedan,Petrol,1199,0,0,0,1,1,60880,Private,Minor scratches,,
VEH-11443,UGP89T29E405720263,WB72C1162,MARUTI,ALTO 800,LXI,325802.5,4,2021,2021-10-17,Ka-MYS,Hatchback,Petrol,796,1,0,0,0,1,8682,Private,,,
VEH-11444,UBF55Y84D194562407,DL03A5052,MARUTI,ALTO,K10 VXI,447978.44,4,2021,2021-09-15,Ma-MUM,Hatchback,Petrol,998,1,1,0,1,1,105983,Private,Minor scratches,Alloy wheels,
VEH-11445,PJZ96K78W788056269,DL26D6723,MARUTI,ALTO 800,LXI,325802.5,4,2021,2021-10-27,We-KOL,Hatchback,Petrol,796,1,1,0,0,0,104897,Private,Minor scratches,Body kit,
VEH-11446,FTK65H13W024881509,WB35D8470,HONDA,AMAZE,VX PETROL,529552.89,12,2013,2013-04-12,Ma-PUN,Sedan,Petrol,1199,1,0,0,1,1,140689,Private,,,
VEH-11447,UNQ78E11V871628392,TN89D9304,MARUTI,WAGON R,1.0 LXI CNG,431223.28,8,2017,2017-07-22,Ka-BAN,Hatchback,CNG,998,0,1,0,1,1,140882,Private,,,
VEH-11448,ZLL59T17M799627871,UP82C3356,MARUTI,SWIFT,1.2 VXi BS IV,617500.0,1,2024,2024-05-25,Ma-MUM,Hatchback,Petrol,1197,0,1,1,1,1,129652,Private,Minor scratches,,
