vehicle_id,vin_code,registration_id,vehicle_make,vehicle_model,vehicle_variant,vehicle_valuation,vehicle_age,vehicle_mfg_year,vehicle_reg_date,rto_details,vehicle_body_type,vehicle_engine_fuel_type,vehicle_engine_capacity,safety_flag_driver_airbag,safety_flag_passenger_airbag,safety_flag_side_airbag,safety_flag_abs,security_features_flag,kilometers_driven,usage_type,prev_damage_desc,modification_desc,vehicle_transfer_date
VEH-10917,NXL28O11D560820675,KA32A8865,HONDA,AMAZE,1.2 VXMT i-VTEC,650152.02,8,2017,2017-09-10,De-NOI,Sedan,Petrol,1199,0,0,0,1,1,16244,Private,,Alloy wheels,2018-12-20
VEH-10918,LBN84C68O054534497,KA08B7747,MARUTI,ALTO 800,LXI,279334.92,7,2018,2018-05-26,De-NOI,Hatchback,Petrol,796,1,0,0,1,0,107320,Private,,,2020-04-08
VEH-10919,TKA18R31B945684647,GJ98B9789,MARUTI,BALENO HATCHBACK,Delta 1.2,619024.75,5,2020,2020-09-13,Ta-COI,Hatchback,Petrol,1197,1,1,0,1,1,63652,Private,Minor scratches,None,
VEH-10920,ORN64Z81H703355419,GJ92A8509,HONDA,AMAZE,1.2 VXMT i-VTEC,503075.24,13,2012,2012-12-08,Ta-COI,Sedan,Petrol,1199,0,1,1,1,1,89338,Private,None,None,
VEH-10921,ZST31N98O317248673,GJ66D6883,MARUTI,WAGON R,1.0 LXI CNG,650000.0,0,2025,2025-10-26,Ka-MYS,Hatchback,CNG,998,0,0,0,1,0,107191,Commercial,Minor scratches,Alloy wheels,2027-05-09
VEH-10922,BXB92P06Y807551922,GJ62B4978,HONDA,AMAZE,VX PETROL,884450.0,2,2023,2023-12-22,Ma-MUM,Sedan,Petrol,1199,0,0,1,0,1,74065,Private,,,
VEH-10923,WXJ83Y65U156246299,KA57A8329,MARUTI,SWIFT DZIRE,VDI,850000.0,0,2025,2025-09-03,Ma-NAG,Sedan,Diesel,1248,0,0,0,1,1,14779,Private,,Alloy wheels,
VEH-10924,NTK87U11K458841242,TN54A3277,MARUTI,ALTO,K10 VXI,346637.18,9,2016,2016-10-09,Ta-CHE,Hatchback,Petrol,998,1,0,0,1,0,137619,Private,Dent on door,None,
VEH-10925,ANY09E68F369214617,UP78B1655,MARUTI,SWIFT,VDI (DIESEL),722000.0,2,2023,2023-12-25,Ma-MUM,Hatchback,Diesel,1248,0,0,0,1,0,55334,Private,None,Body kit,
VEH-10926,JXN44N64E169318820,DL45C9461,HONDA,CITY,1.5 V MT,886130.67,10,2015,2015-04-05,Ta-CHE,Sedan,Petrol,1498,1,0,0,1,1,69286,Private,Dent on door,None,
VEH-10927,ACT84T87H307669056,MH43C6521,MARUTI,VITARA BREZZA,VXI,857375.0,3,2022,2022-01-13,Ta-COI,SUV,Petrol,1462,1,1,0,1,1,81372,Private,,Body kit,2024-04-10
VEH-10928,OKV05M91N473106752,MH45D9840,MARUTI,ALTO,K10 VXI,447978.44,4,2021,2021-01-18,Ka-BAN,Hatchback,Petrol,998,1,0,0,1,1,39533,Private,,Body kit,
VEH-10929,PVN39J23C718593198,MH40D9984,MARUTI,SWIFT,VXI,464394.3,8,2017,2017-05-27,Ka-BAN,Hatchback,Petrol,1197,0,0,0,1,1,55438,Private,,Body kit,2019-09-19
VEH-10930,MRD06D40R591800667,MH05D2016,MARUTI,WAGON R,1.0 LXI CNG,316988.74,14,2011,2011-02-28,Ma-PUN,Hatchback,CNG,998,0,1,0,1,0,98133,Private,Minor scratches,Body kit,
VEH-10931,DOQ72H66T946627568,TN56D9941,MARUTI,SWIFT,VXI,570154.37,4,2021,2021-04-08,We-KOL,Hatchback,Petrol,1197,1,0,0,0,0,119378,Private,,None,
VEH-10932,ABT30C86M537277422,KA40B8199,MARUTI,BALENO HATCHBACK,Delta 1.2,390139.98,14,2011,2011-08-03,Ma-NAG,Hatchback,Petrol,1197,0,1,0,1,0,68771,Private,Minor scratches,Alloy wheels,
VEH-10933,VUG35S41S126474422,GJ12B1180,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,341372.49,14,2011,2011-10-17,Ka-BAN,Hatchback,Petrol,1197,0,1,0,0,0,23138,Private,,Body kit,
VEH-10934,LYS30W92Z789547167,KA23D3881,MARUTI,SWIFT,VXI,488836.11,7,2018,2018-02-10,Ma-MUM,Hatchback,Petrol,1197,0,0,0,1,1,134599,Private,,,
VEH-10935,YMC00N41W260611905,TN42B4460,HYUNDAI,CRETA,1.5 E DIESEL,1001842.69,4,2021,2021-06-26,Ka-BAN,SUV,Diesel,1493,0,1,0,0,1,141604,Private,,None,
VEH-10936,IXD07H80Q458512655,KA81B8668,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,631750.0,2,2023,2023-02-19,Ta-COI,Hatchback,Petrol,1197,0,1,0,1,1,128750,Private,None,,
VEH-10937,IOL24T65H215266635,WB95B8809,HONDA,CITY,1.5 V MT,759746.28,13,2012,2012-09-25,Ma-MUM,Sedan,Petrol,1498,0,0,1,1,0,93377,Private,,,
VEH-10938,XOE85O30E704703708,UP61C3760,MARUTI,SWIFT,1.2 VXi BS IV,333672.35,13,2012,2012-04-28,We-KOL,Hatchback,Petrol,1197,1,1,1,1,0,45331,Private,Minor scratches,None,
VEH-10939,INO77U52R981802309,KA11D4620,HYUNDAI,CRETA,1.5 E DIESEL,904163.03,6,2019,2019-02-13,We-HOW,SUV,Diesel,1493,0,1,0,0,0,11163,Private,Dent on door,None,
VEH-10940,WQX13J74N260429300,TN54C5285,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,514564.32,6,2019,2019-10-21,Ka-BAN,Hatchback,Petrol,1197,1,1,1,0,0,6156,Private,,,
VEH-10941,XGT69S25L098660741,TN17B3047,MARUTI,WAGON R,1.0 LXI CNG,409662.12,9,2016,2016-01-15,Ma-NAG,Hatchback,CNG,998,0,1,0,1,0,95320,Private,None,Body kit,
VEH-10942,QYR65X84M950613485,WB52D5272,MARUTI,ERTIGA,1.5 VXI CNG,509620.35,15,2010,2010-10-25,Ma-NAG,MUV,CNG,1462,0,1,0,1,1,75896,Private,,None,
VEH-10943,XCP52Z15U280924386,RJ74C1983,MARUTI,VITARA BREZZA,ZDI PLUS,796104.52,8,2017,2017-05-20,Ma-MUM,SUV,Diesel,1248,1,1,0,1,0,77055,Private,,Alloy wheels,2020-01-03
VEH-10944,AFA54N09I196916827,TN04D1945,HYUNDAI,VENUE,1.2 S PETROL,393797.55,15,2010,2010-07-05,Ma-MUM,SUV,Petrol,1197,1,0,0,0,1,96647,Private,Minor scratches,Alloy wheels,
VEH-10945,SKM23Z65Y974004501,MH23D6369,MARUTI,BALENO HATCHBACK,Delta 1.2,558669.84,7,2018,2018-12-25,Ka-MYS,Hatchback,Petrol,1197,0,1,0,0,1,110685,Private,Dent on door,,
VEH-10946,HSG31N01X554145588,UP59C2782,MARUTI,ERTIGA,1.5 VXI CNG,564676.29,13,2012,2012-07-06,Ka-MYS,MUV,CNG,1462,0,1,0,1,1,34747,Commercial,None,None,
VEH-10947,DRG86Z40Z545651150,WB30A8023,MAHINDRA,SCORPIO,S9 2WD 7STR,1371800.0,3,2022,2022-10-28,Ka-MYS,SUV,Diesel,2184,0,0,0,1,1,21885,Private,Dent on door,None,2024-06-19
VEH-10948,DFZ99K67C539536653,GJ52A3210,MARUTI,ALTO 800,LXI,185316.49,15,2010,2010-06-27,Ma-PUN,Hatchback,Petrol,796,0,0,0,0,0,13084,Private,Dent on door,,
VEH-10949,GUC49T66H926632574,WB14C3241,MARUTI,SWIFT,VDI (DIESEL),432288.07,12,2013,2013-03-08,Ta-COI,Hatchback,Diesel,1248,0,0,0,0,0,116344,Private,Minor scratches,Alloy wheels,
VEH-10950,BGJ99U94O873309108,DL86D7139,MARUTI,BALENO HATCHBACK,Delta 1.2,410673.67,13,2012,2012-06-19,Ta-MAD,Hatchback,Petrol,1197,1,1,0,0,1,135531,Private,None,Alloy wheels,
VEH-10951,MHU75W02S776372893,DL90B3693,HONDA,AMAZE,VX PETROL,684370.55,7,2018,2018-11-28,Ka-BAN,Sedan,Petrol,1199,1,0,0,1,0,57697,Private,None,None,2020-06-01
VEH-10952,ASO11O47H088292097,GJ21B6121,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,345830.46,12,2013,2013-02-21,We-KOL,Hatchback,Petrol,1197,0,0,0,0,0,60346,Private,Dent on door,None,
VEH-10953,GZP18T22M961889700,KA14A7193,MARUTI,SWIFT,VXI,488836.11,7,2018,2018-08-22,Ma-NAG,Hatchback,Petrol,1197,0,0,0,0,0,87747,Private,,Body kit,
VEH-10954,NOE04U67M556209556,UP56C8906,MARUTI,VITARA BREZZA,VXI,463291.23,15,2010,2010-08-05,Ka-BAN,SUV,Petrol,1462,1,0,0,0,1,16028,Private,,Body kit,
VEH-10955,LYK91J85I307001282,KA14A7575,MARUTI,SWIFT,VXI,378252.06,12,2013,2013-08-27,Ka-MYS,Hatchback,Petrol,1197,1,1,0,0,1,73610,Private,None,Alloy wheels,
VEH-10956,MEK64T70Y925824965,DL61B7013,MARUTI,VITARA BREZZA,ZDI PLUS,756299.29,9,2016,2016-05-10,Ma-NAG,SUV,Diesel,1248,0,1,1,0,1,112856,Private,Dent on door,,
VEH-10957,FIY17R49T859258100,TN41B8787,MARUTI,ALTO 800,LXI,227520.04,11,2014,2014-01-05,Ma-PUN,Hatchback,Petrol,796,1,0,0,1,0,116705,Private,Dent on door,None,2015-10-24
VEH-10958,KMK01N84I714830833,MH08C7058,MARUTI,BALENO HATCHBACK,Delta 1.2,760000.0,1,2024,2024-08-13,Ka-MYS,Hatchback,Petrol,1197,0,1,0,0,0,110423,Private,Dent on door,,
VEH-10959,WDE75V30J818306997,UP21A3970,MARUTI,ERTIGA,1.5 VXI CNG,509620.35,15,2010,2010-11-18,We-HOW,MUV,CNG,1462,0,1,0,0,0,94409,Private,Minor scratches,,2013-06-09
VEH-10960,TGM04K72D239030334,MH78B9915,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,424589.08,8,2017,2017-03-16,Ta-MAD,Hatchback,Petrol,1197,0,1,1,1,1,106787,Private,Dent on door,Body kit,
VEH-10961,NLU59T24C425992697,MH29C4262,HONDA,AMAZE,1.2 VXMT i-VTEC,503075.24,13,2012,2012-04-19,Ma-NAG,Sedan,Petrol,1199,1,1,1,1,1,10912,Private,Minor scratches,,2014-03-29
VEH-10962,QYG72I39K212713177,RJ60B7845,MAHINDRA,THAR,LX HARD TOP AT 4STR DIESEL,829047.46,14,2011,2011-04-13,Ta-COI,SUV,Diesel,2184,0,0,0,1,1,138125,Private,Dent on door,None,
VEH-10963,GSX22X43Y156681107,TN59A2994,MARUTI,SWIFT,1.2 VXi BS IV,650000.0,0,2025,2025-09-18,Ta-MAD,Hatchback,Petrol,1197,1,0,0,1,1,11499,Private,Minor scratches,Body kit,
VEH-10964,VFN00B66F112163193,MH24D6200,HYUNDAI,CRETA,1.4 E Plus,1114587.5,3,2022,2022-08-17,De-NEW,SUV,Diesel,1582,1,1,1,1,1,95602,Private,Minor scratches,,
VEH-10965,JZJ19P05K439798625,RJ13B7792,MARUTI,BALENO HATCHBACK,Zeta 1.2,628503.57,7,2018,2018-08-09,Ta-CHE,Hatchback,Petrol,1197,0,1,0,0,1,95938,Private,Minor scratches,Body kit,
VEH-10966,YIS41N46C546144547,TN47B4842,MARUTI,VITARA BREZZA,VXI,698337.3,7,2018,2018-12-22,Ka-MYS,SUV,Petrol,1462,1,1,0,1,1,54266,Private,Minor scratches,None,2020-07-13
VEH-10967,BLD69O84K234718678,TN84D1753,HYUNDAI,VENUE,1.2 S PETROL,657713.8,5,2020,2020-01-05,De-NOI,SUV,Petrol,1197,1,0,0,0,1,111048,Private,Minor scratches,Alloy wheels,2022-01-04
VEH-10968,JFT82S99U022579133,WB45B2436,HYUNDAI,VENUE,1.2 S PETROL,459306.07,12,2013,2013-11-11,Ta-COI,SUV,Petrol,1197,1,0,0,1,1,70110,Private,None,Alloy wheels,
VEH-10969,FAC19U10G000683893,MH25D3201,MARUTI,SWIFT DZIRE,VDI,593586.7,7,2018,2018-11-02,Ta-MAD,Sedan,Diesel,1248,0,1,0,0,1,15552,Private,Minor scratches,,
VEH-10970,IFX84V94R328945267,WB32D8703,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,521284.0,4,2021,2021-07-20,Ta-COI,Hatchback,Petrol,1197,0,1,1,1,0,36608,Private,Minor scratches,,
VEH-10971,PEO24I94V977332626,KA96D5366,MARUTI,BALENO HATCHBACK,Zeta 1.2,416962.11,15,2010,2010-05-08,We-HOW,Hatchback,Petrol,1197,1,0,0,1,1,132126,Private,Dent on door,Alloy wheels,
VEH-10972,BLE15E96N551855343,MH13C4615,MARUTI,ERTIGA,1.5 VXI CNG,808601.08,6,2019,2019-10-08,Ma-MUM,MUV,CNG,1462,1,1,1,1,0,107621,Private,Minor scratches,,
VEH-10973,IKD65R02Y912223729,GJ17A2986,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.4 V 8S,1194480.19,11,2014,2014-07-24,Ka-BAN,MUV,Diesel,2393,1,1,0,0,1,33833,Private,Minor scratches,Alloy wheels,
VEH-10974,NUZ39B01J845344817,DL62D5145,MARUTI,WAGON R,1.0 VXI,292604.99,14,2011,2011-02-24,Ta-COI,Hatchback,Petrol,998,0,1,1,1,0,88860,Private,Dent on door,None,2013-08-25
VEH-10975,XBX83A80G596159365,GJ28B6000,MARUTI,VITARA BREZZA,VDI,1050000.0,0,2025,2025-02-07,De-NOI,SUV,Diesel,1248,1,0,0,1,1,38075,Private,Minor scratches,,
VEH-10976,QHK19Z63Y683199999,UP82A1762,MARUTI,BALENO HATCHBACK,Delta 1.2,530736.35,8,2017,2017-05-10,Ma-NAG,Hatchback,Petrol,1197,1,1,0,0,0,42832,Private,Dent on door,Body kit,
VEH-10977,KWO15Q35T756005522,UP47A3838,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,296506.39,15,2010,2010-11-06,Ka-BAN,Hatchback,Petrol,1197,0,1,0,0,0,148755,Private,Dent on door,Alloy wheels,
VEH-10978,RHV84O13D413723042,WB01A9530,MARUTI,SWIFT,VXI,359339.46,13,2012,2012-01-07,Ka-BAN,Hatchback,Petrol,1197,0,1,0,1,0,37086,Private,,Alloy wheels,
VEH-10979,ZPF45G96Z730550667,TN63D9631,MARUTI,VITARA BREZZA,VDI,855231.56,4,2021,2021-07-17,We-KOL,SUV,Diesel,1248,1,0,0,1,1,110822,Private,,Alloy wheels,
VEH-10980,SCM77R13Q037564159,TN55C9113,HONDA,AMAZE,1.2 SMT i-VTEC,488836.11,7,2018,2018-11-22,Ma-NAG,Sedan,Petrol,1199,1,0,1,1,1,135248,Private,,Body kit,2021-04-02
VEH-10981,DUR92U41M151100920,TN78D1833,HONDA,AMAZE,1.2 VXMT i-VTEC,650152.02,8,2017,2017-06-28,De-NEW,Sedan,Petrol,1199,1,1,0,0,0,136969,Private,None,Alloy wheels,
VEH-10982,DNI68Q69K951671176,DL79C1675,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,324303.86,15,2010,2010-12-19,Ka-BAN,Hatchback,Petrol,1197,0,0,1,1,1,120051,Private,,Alloy wheels,
VEH-10983,THV15X57L535352813,DL49A4281,MARUTI,ALTO 800,LXI,380000.0,1,2024,2024-01-20,Ta-COI,Hatchback,Petrol,796,0,1,0,0,0,114442,Private,Minor scratches,None,
VEH-10984,NSC19C72J261932820,TN56B5304,HONDA,AMAZE,1.5 SMT i-DTEC,459306.07,12,2013,2013-09-19,De-NEW,Sedan,Diesel,1498,0,0,0,0,1,62953,Private,Minor scratches,,
VEH-10985,IVX20Q70K720203960,UP70A3258,HONDA,AMAZE,1.2 SMT i-VTEC,341372.49,14,2011,2011-04-06,Ma-NAG,Sedan,Petrol,1199,0,1,1,1,1,75274,Private,None,None,
VEH-10986,QSZ94J65F409275596,DL41C4272,MARUTI,BALENO HATCHBACK,Zeta 1.2,597078.39,8,2017,2017-12-24,Ka-MYS,Hatchback,Petrol,1197,1,1,0,1,1,141018,Private,Dent on door,None,
VEH-10987,QTL51G72B394784178,RJ33A4752,HONDA,CITY,1.5 V MT,1406000.0,1,2024,2024-12-09,Ka-BAN,Sedan,Petrol,1498,0,0,0,0,0,147166,Private,Dent on door,None,
VEH-10988,DNG77T10H654304305,KA61D9711,MARUTI,BALENO HATCHBACK,Zeta 1.2,628503.57,7,2018,2018-04-02,Ma-NAG,Hatchback,Petrol,1197,0,1,0,1,0,4543,Private,None,Alloy wheels,
VEH-10989,KGL61W10V166075594,DL86B1836,MARUTI,DZIRE,VXI,455040.07,11,2014,2014-10-05,Ma-PUN,Sedan,Petrol,1197,1,1,0,1,0,67398,Private,Minor scratches,Alloy wheels,2017-03-16
VEH-10990,KQK86X60H823637295,TN72A1333,MARUTI,BALENO HATCHBACK,Zeta 1.2,661582.7,6,2019,2019-04-11,Ma-MUM,Hatchback,Petrol,1197,1,0,0,0,1,133770,Private,,Alloy wheels,
VEH-10991,QCX69T19G438251624,MH93A2847,MARUTI,ERTIGA,1.5 VXI CNG,851159.03,5,2020,2020-12-21,Ka-BAN,MUV,CNG,1462,0,1,1,1,0,103300,Private,,Body kit,
VEH-10992,KYH72Q52I897958549,WB53C4977,MARUTI,ALTO 800,LXI,216144.04,12,2013,2013-01-01,We-KOL,Hatchback,Petrol,796,0,0,0,1,1,31798,Private,Minor scratches,,
VEH-10993,ZCK39W06U671798896,TN36B2911,MARUTI,SWIFT,1.2 VXi BS IV,369720.06,11,2014,2014-05-18,De-NEW,Hatchback,Petrol,1197,0,1,0,1,1,56657,Private,Dent on door,None,
VEH-10994,LEJ76I70W318741365,GJ93C2156,MARUTI,ALTO 800,LXI,185316.49,15,2010,2010-10-01,Ma-PUN,Hatchback,Petrol,796,0,0,1,1,1,54592,Private,Dent on door,,
VEH-10995,MSA03V27S998492367,MH40B9006,MARUTI,WAGON R,1.0 LXI CNG,586625.0,2,2023,2023-12-28,Ma-NAG,Hatchback,CNG,998,1,1,0,1,1,149726,Private,Dent on door,,
VEH-10996,QMV58D79T466336511,TN95D5634,MARUTI,WAGON R,1.0 VXI,570000.0,1,2024,2024-07-24,Ta-CHE,Hatchback,Petrol,998,0,1,0,0,1,88756,Commercial,Minor scratches,,
VEH-10997,LXA81B97P639502906,RJ23B7704,MARUTI,DZIRE,VXI,504199.53,9,2016,2016-11-09,De-NEW,Sedan,Petrol,1197,0,1,1,1,1,6584,Private,Dent on door,,
VEH-10998,BNM83K40H582001278,MH98D6936,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 Z 7 STR,1283355.21,13,2012,2012-04-26,Ta-CHE,MUV,Diesel,2755,0,0,0,1,0,141964,Private,None,Body kit,2014-11-11
VEH-10999,MHG23J05K189883259,TN97A5126,MARUTI,SWIFT,VXI,541646.66,5,2020,2020-04-25,Ka-BAN,Hatchback,Petrol,1197,0,1,0,0,1,114355,Private,Dent on door,None,2021-06-11
VEH-11000,QRJ38T18G938499833,GJ42C5135,MARUTI,BALENO HATCHBACK,Delta 1.2,651605.0,4,2021,2021-07-07,Ka-MYS,Hatchback,Petrol,1197,0,0,1,1,0,146208,Private,Minor scratches,Alloy wheels,
VEH-11001,QLT24O21F093528165,WB33C8484,MARUTI,VITARA BREZZA,VDI,597240.1,11,2014,2014-05-04,We-KOL,SUV,Diesel,1248,1,0,0,1,0,115272,Private,Minor scratches,,2016-10-15
VEH-11002,RTO64R89Z796164814,RJ42C7127,MARUTI,SWIFT,VXI,665000.0,1,2024,2024-11-17,Ta-CHE,Hatchback,Petrol,1197,1,1,0,0,1,124756,Private,Dent on door,Alloy wheels,
VEH-11003,PAY35N17P003656182,MH37D7064,MARUTI,VITARA BREZZA,VXI,773780.94,5,2020,2020-09-18,We-KOL,SUV,Petrol,1462,1,0,0,1,1,104678,Private,,None,
VEH-11004,JCO75U06X617477606,MH38C7597,MARUTI,WAGON R,1.0 LXI CNG,502957.61,5,2020,2020-02-17,Ka-MYS,Hatchback,CNG,998,0,0,0,1,0,99181,Private,Dent on door,Alloy wheels,
VEH-11005,PRS35F39B470249537,RJ85D6594,HONDA,AMAZE,1.2 SMT i-VTEC,324303.86,15,2010,2010-08-15,De-NEW,Sedan,Petrol,1199,1,0,0,0,0,32956,Private,Dent on door,,
VEH-11006,XPK36R00D220854240,WB99D7566,HONDA,CITY,1.5 V MT,721758.97,14,2011,2011-12-23,Ta-MAD,Sedan,Petrol,1498,0,0,0,0,0,57322,Private,None,,
VEH-11007,GIP79S68Y560753000,DL37A4945,MARUTI,ALTO,K10 VXI,522500.0,1,2024,2024-10-12,Ma-NAG,Hatchback,Petrol,998,0,1,0,1,1,30447,Commercial,Dent on door,,
VEH-11008,VFI21Y30C863491965,RJ13A9802,MARUTI,WAGON R,1.0 LXI CNG,529429.06,4,2021,2021-09-24,We-KOL,Hatchback,CNG,998,0,1,0,1,0,132763,Commercial,Dent on door,,2023-10-05
VEH-11009,SLK94K47C107398300,KA01C2562,MARUTI,DZIRE,VXI,390139.98,14,2011,2011-06-25,Ta-CHE,Sedan,Petrol,1197,1,0,0,0,0,73199,Private,Minor scratches,,
VEH-11010,IFH67L23N893991276,RJ16A7941,MAHINDRA,SCORPIO,S11 2WD 7STR,1077726.49,10,2015,2015-07-26,Ka-MYS,SUV,Diesel,2184,1,1,0,0,0,125004,Private,Dent on door,,2018-01-08
VEH-11011,HNR49D78S499386658,MH23C9050,MAHINDRA,BOLERO,B6 (O),513342.08,13,2012,2012-02-04,We-HOW,SUV,Diesel,1498,1,1,0,1,1,89533,Commercial,,,
VEH-11012,XMQ98T03Q353566981,TN66A1292,MARUTI,WAGON R,1.0 LXI CNG,389179.01,10,2015,2015-12-18,De-GUR,Hatchback,CNG,998,1,1,0,1,1,134655,Private,None,None,
VEH-11013,IZK81O68R416860554,WB68A9706,HYUNDAI,CRETA,1.5 E DIESEL,736446.44,10,2015,2015-06-16,De-GUR,SUV,Diesel,1493,1,1,1,1,0,109301,Private,,Alloy wheels,
VEH-11014,PSF19Z79L158023526,TN87A1087,MARUTI,BALENO HATCHBACK,Zeta 1.2,511920.08,11,2014,2014-11-25,Ta-COI,Hatchback,Petrol,1197,1,1,0,1,1,80083,Private,Dent on door,Alloy wheels,2017-06-24
VEH-11015,FKR84V02A020204589,GJ69B6215,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,464394.3,8,2017,2017-12-24,De-NOI,Hatchback,Petrol,1197,0,0,0,1,1,59017,Private,Dent on door,Alloy wheels,
VEH-11016,CTW56B90Z158086541,MH15A2893,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.4 V 8S,972911.58,15,2010,2010-04-05,Ta-CHE,MUV,Diesel,2393,0,1,0,1,1,144052,Private,Dent on door,Alloy wheels,
VEH-11017,BMU39R32X614521101,TN28A9627,TOYOTA KIRLOSKAR,INNOVA CRYSTA,2.8 Z 7 STR,1575623.52,9,2016,2016-05-01,We-KOL,MUV,Diesel,2755,0,1,0,1,0,41789,Private,Dent on door,,2018-07-28
VEH-11018,KLS00W23E181698893,WB58C4554,MARUTI,VITARA BREZZA,VXI,513342.08,13,2012,2012-01-08,Ta-COI,SUV,Petrol,1462,1,1,0,1,0,28613,Private,,Body kit,
VEH-11019,SVH97T12S035111775,RJ49D5566,MARUTI,BALENO HATCHBACK,Delta 1.2,588073.51,6,2019,2019-08-21,We-HOW,Hatchback,Petrol,1197,1,0,0,0,1,19429,Private,None,Body kit,
VEH-11020,VWK13I73K131748027,MH15A8328,MARUTI,SWIFT,VXI,541646.66,5,2020,2020-05-23,Ma-NAG,Hatchback,Petrol,1197,1,1,1,0,1,13055,Private,Minor scratches,None,
VEH-11021,ULG22H53Y016412104,GJ96C1337,MARUTI,ALTO,K10 VXI,384085.51,7,2018,2018-12-11,We-HOW,Hatchback,Petrol,998,0,1,1,0,0,1986,Private,Dent on door,Body kit,
VEH-11022,AOT00A21D338361383,UP85A1248,MARUTI,SWIFT,VXI,665000.0,1,2024,2024-08-18,Ka-BAN,Hatchback,Petrol,1197,0,0,0,0,0,103651,Private,None,None,2026-03-18
VEH-11023,KVT18W47O072647226,RJ09D6650,HYUNDAI,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,665000.0,1,2024,2024-01-14,Ma-PUN,Hatchback,Petrol,1197,0,0,0,0,0,58806,Private,Dent on door,Alloy wheels,
VEH-11024,YDK55F27Y348353556,RJ60B7502,MARUTI,ALTO 800,LXI,216144.04,12,2013,2013-02-26,Ta-CHE,Hatchback,Petrol,796,1,0,1,1,1,91043,Private,None,Alloy wheels,
VEH-11025,HZG92F70M574888771,DL63A4200,MARUTI,SWIFT DZIRE,VDI,459306.07,12,2013,2013-03-05,Ma-NAG,Sedan,Diesel,1248,1,0,0,0,1,99557,Private,Dent on door,Alloy wheels,2015-07-05
VEH-11026,GWW43A00N163378434,WB79B6611,MARUTI,VITARA BREZZA,VXI,487674.98,14,2011,2011-10-01,Ka-BAN,SUV,Petrol,1462,1,1,1,1,1,108237,Private,Minor scratches,Body kit,
VEH-11027,IYU62N99I667486637,RJ84A3685,HYUNDAI,GRAND I10,SPORTZ 1.2 KAPPA VTVT,364032.06,11,2014,2014-12-18,We-HOW,Hatchback,Petrol,1197,1,0,0,1,1,98621,Private,,Alloy wheels,2016-01-08
VEH-11028,GFH74N13D379139234,KA42A8914,MARUTI,SWIFT,1.2 VXi BS IV,557293.75,3,2022,2022-01-02,Ma-PUN,Hatchback,Petrol,1197,0,1,0,1,0,32443,Private,,None,
VEH-11029,COU15M68W280421534,UP90B9528,MARUTI,BALENO HATCHBACK,Delta 1.2,478989.55,10,2015,2015-08-27,Ma-PUN,Hatchback,Petrol,1197,1,1,0,1,1,11686,Private,,Body kit,
VEH-11030,MSF89W57I610653677,UP98D1391,MARUTI,SWIFT,VXI,570154.37,4,2021,2021-01-19,We-KOL,Hatchback,Petrol,1197,0,1,0,1,1,41449,Commercial,Minor scratches,Body kit,
VEH-11031,KLM84K40N779705594,MH17C2761,MARUTI,VITARA BREZZA,VDI,539009.19,13,2012,2012-03-22,Ta-COI,SUV,Diesel,1248,0,1,0,1,0,124650,Private,None,,
VEH-11032,ENS02I16G313342897,MH59D2456,MAHINDRA,BOLERO,B6 (O),487674.98,14,2011,2011-08-25,We-HOW,SUV,Diesel,1498,0,1,1,1,0,136953,Private,,Body kit,
VEH-11033,BTY10I18J088649896,GJ38A7722,HONDA,AMAZE,1.2 VXMT i-VTEC,798216.12,4,2021,2021-08-16,De-NOI,Sedan,Petrol,1199,0,0,0,1,0,146828,Private,Dent on door,None,
VEH-11034,GYK01F76A849769719,MH23D6848,HYUNDAI,CRETA,1.4 E Plus,862446.56,8,2017,2017-10-24,Ta-COI,SUV,Diesel,1582,0,1,1,0,1,94090,Private,,Alloy wheels,
VEH-11035,TIX91U01G179431371,KA57B2822,MARUTI,VITARA BREZZA,ZDI PLUS,718484.33,10,2015,2015-03-03,Ma-MUM,SUV,Diesel,1248,0,1,0,0,0,101394,Private,,Body kit,2016-05-25
VEH-11036,OZL68C54Q178899052,GJ23D4091,MARUTI,BALENO HATCHBACK,Zeta 1.2,486324.08,12,2013,2013-06-21,Ka-MYS,Hatchback,Petrol,1197,0,0,0,1,0,117258,Commercial,Dent on door,,
VEH-11037,KDI94G65C884700232,GJ13A8308,MARUTI,BALENO HATCHBACK,Delta 1.2,651605.0,4,2021,2021-10-18,Ta-MAD,Hatchback,Petrol,1197,1,1,0,0,1,28266,Private,,Body kit,
